Atualizado em: 2025-01-27
"Empresa_Aerea";"N_Voo";"Aeroporto_Origem_Designador_OACI";"Aeroporto_Origem_Nome_UF_Pais ";"Aeroporto_Destino_Designador_OACI";"Aeroporto_Destino_Nome_UF_Pais";"Etapas_Previstas";"Percentuais_de_Cancelamentos";"Percentuais_de_Atrasos_superiores_a_30_minutos";"Percentuais_de_Atrasos_superiores_a_60_minutos"
"ETH - ETHIOPIAN AIRLINES GROUP";"4155";"SBRF";"GUARARAPES - GILBERTO FREYRE(PE, BRASIL)";"SBGR";"GUARULHOS - GOVERNADOR ANDRÉ FRANCO MONTORO(SP, BRASIL)";"7";"0";"7,69";"0"
"ETH - ETHIOPIAN AIRLINES GROUP";"4165";"SBRF";"GUARARAPES - GILBERTO FREYRE(PE, BRASIL)";"SBGR";"GUARULHOS - GOVERNADOR ANDRÉ FRANCO MONTORO(SP, BRASIL)";"4";"14,29";"14,29";"14,29"
"ETH - ETHIOPIAN AIRLINES GROUP";"1258";"SBRF";"GUARARAPES - GILBERTO FREYRE(PE, BRASIL)";"SBGR";"GUARULHOS - GOVERNADOR ANDRÉ FRANCO MONTORO(SP, BRASIL)";"25";"0";"16";"8"
"ETH - ETHIOPIAN AIRLINES GROUP";"1261";"SBRJ";"SANTOS DUMONT(RJ, BRASIL)";"SBGR";"GUARULHOS - GOVERNADOR ANDRÉ FRANCO MONTORO(SP, BRASIL)";"27";"0";"14,81";"3,7"
"ETH - ETHIOPIAN AIRLINES GROUP";"4169";"SBSV";"DEPUTADO LUÍS EDUARDO MAGALHÃES(BA, BRASIL)";"SBGR";"GUARULHOS - GOVERNADOR ANDRÉ FRANCO MONTORO(SP, BRASIL)";"19";"0";"42,11";"36,84"
"ETH - ETHIOPIAN AIRLINES GROUP";"4157";"SBSV";"DEPUTADO LUÍS EDUARDO MAGALHÃES(BA, BRASIL)";"SBGR";"GUARULHOS - GOVERNADOR ANDRÉ FRANCO MONTORO(SP, BRASIL)";"3";"0";"33,33";"33,33"
"ETH - ETHIOPIAN AIRLINES GROUP";"4107";"SBSV";"DEPUTADO LUÍS EDUARDO MAGALHÃES(BA, BRASIL)";"SBGR";"GUARULHOS - GOVERNADOR ANDRÉ FRANCO MONTORO(SP, BRASIL)";"2";"0";"0";"0"
"ETH - ETHIOPIAN AIRLINES GROUP";"4097";"SBSV";"DEPUTADO LUÍS EDUARDO MAGALHÃES(BA, BRASIL)";"SBGR";"GUARULHOS - GOVERNADOR ANDRÉ FRANCO MONTORO(SP, BRASIL)";"2";"0";"0";"0"
"ETH - ETHIOPIAN AIRLINES GROUP";"4135";"SBSV";"DEPUTADO LUÍS EDUARDO MAGALHÃES(BA, BRASIL)";"SBGR";"GUARULHOS - GOVERNADOR ANDRÉ FRANCO MONTORO(SP, BRASIL)";"2";"0";"0";"0"
"ETH - ETHIOPIAN AIRLINES GROUP";"4153";"SBSV";"DEPUTADO LUÍS EDUARDO MAGALHÃES(BA, BRASIL)";"SBGR";"GUARULHOS - GOVERNADOR ANDRÉ FRANCO MONTORO(SP, BRASIL)";"1";"0";"0";"0"
"ETH - ETHIOPIAN AIRLINES GROUP";"4165";"SBSV";"DEPUTADO LUÍS EDUARDO MAGALHÃES(BA, BRASIL)";"SBGR";"GUARULHOS - GOVERNADOR ANDRÉ FRANCO MONTORO(SP, BRASIL)";"16";"0";"18,75";"6,25"
"ETH - ETHIOPIAN AIRLINES GROUP";"4167";"SBSV";"DEPUTADO LUÍS EDUARDO MAGALHÃES(BA, BRASIL)";"SBGR";"GUARULHOS - GOVERNADOR ANDRÉ FRANCO MONTORO(SP, BRASIL)";"6";"16,67";"16,67";"0"
"ETH - ETHIOPIAN AIRLINES GROUP";"4159";"SBSV";"DEPUTADO LUÍS EDUARDO MAGALHÃES(BA, BRASIL)";"SBGR";"GUARULHOS - GOVERNADOR ANDRÉ FRANCO MONTORO(SP, BRASIL)";"10";"0";"20";"20"
"ETH - ETHIOPIAN AIRLINES GROUP";"4161";"SBVT";"EURICO DE AGUIAR SALLES(ES, BRASIL)";"SBGR";"GUARULHOS - GOVERNADOR ANDRÉ FRANCO MONTORO(SP, BRASIL)";"11";"0";"0";"0"
"ETH - ETHIOPIAN AIRLINES GROUP";"4173";"SBVT";"EURICO DE AGUIAR SALLES(ES, BRASIL)";"SBGR";"GUARULHOS - GOVERNADOR ANDRÉ FRANCO MONTORO(SP, BRASIL)";"5";"20";"0";"0"
"ETH - ETHIOPIAN AIRLINES GROUP";"4183";"SBVT";"EURICO DE AGUIAR SALLES(ES, BRASIL)";"SBGR";"GUARULHOS - GOVERNADOR ANDRÉ FRANCO MONTORO(SP, BRASIL)";"31";"0";"6,45";"0"
"ETH - ETHIOPIAN AIRLINES GROUP";"4177";"SBVT";"EURICO DE AGUIAR SALLES(ES, BRASIL)";"SBGR";"GUARULHOS - GOVERNADOR ANDRÉ FRANCO MONTORO(SP, BRASIL)";"4";"0";"25";"0"
"FBZ - FB LÍNEAS AÉREAS S.A (FLYBONDI)";"5950";"SABE";"JORGE NEWBERY AIRPORT(ARGENTINA)";"SBFL";"HERCÍLIO LUZ(SC, BRASIL)";"31";"3,23";"0";"0"
"FBZ - FB LÍNEAS AÉREAS S.A (FLYBONDI)";"5902";"SABE";"JORGE NEWBERY AIRPORT(ARGENTINA)";"SBGL";"AEROPORTO INTERNACIONAL DO RIO DE JANEIRO (GALEÃO) - ANTONIO CARLOS JOBIM(RJ, BRASIL)";"27";"14,81";"0";"0"
"FBZ - FB LÍNEAS AÉREAS S.A (FLYBONDI)";"5800";"SABE";"JORGE NEWBERY AIRPORT(ARGENTINA)";"SBGR";"GUARULHOS - GOVERNADOR ANDRÉ FRANCO MONTORO(SP, BRASIL)";"31";"0";"0";"0"
"FBZ - FB LÍNEAS AÉREAS S.A (FLYBONDI)";"5952";"SAEZ";"MINISTRO PISTARINI INTERNATIONAL AIRPORT (EZEIZA INTERNATIONAL AIRPORT)(ARGENTINA)";"SBFL";"HERCÍLIO LUZ(SC, BRASIL)";"19";"26,32";"0";"0"
"FBZ - FB LÍNEAS AÉREAS S.A (FLYBONDI)";"5906";"SAEZ";"MINISTRO PISTARINI INTERNATIONAL AIRPORT (EZEIZA INTERNATIONAL AIRPORT)(ARGENTINA)";"SBGL";"AEROPORTO INTERNACIONAL DO RIO DE JANEIRO (GALEÃO) - ANTONIO CARLOS JOBIM(RJ, BRASIL)";"19";"0";"0";"0"
"FBZ - FB LÍNEAS AÉREAS S.A (FLYBONDI)";"5900";"SAEZ";"MINISTRO PISTARINI INTERNATIONAL AIRPORT (EZEIZA INTERNATIONAL AIRPORT)(ARGENTINA)";"SBGL";"AEROPORTO INTERNACIONAL DO RIO DE JANEIRO (GALEÃO) - ANTONIO CARLOS JOBIM(RJ, BRASIL)";"31";"0";"0";"0"
"FBZ - FB LÍNEAS AÉREAS S.A (FLYBONDI)";"5902";"SAEZ";"MINISTRO PISTARINI INTERNATIONAL AIRPORT (EZEIZA INTERNATIONAL AIRPORT)(ARGENTINA)";"SBGL";"AEROPORTO INTERNACIONAL DO RIO DE JANEIRO (GALEÃO) - ANTONIO CARLOS JOBIM(RJ, BRASIL)";"4";"25";"0";"0"
"FBZ - FB LÍNEAS AÉREAS S.A (FLYBONDI)";"5802";"SAEZ";"MINISTRO PISTARINI INTERNATIONAL AIRPORT (EZEIZA INTERNATIONAL AIRPORT)(ARGENTINA)";"SBGR";"GUARULHOS - GOVERNADOR ANDRÉ FRANCO MONTORO(SP, BRASIL)";"7";"0";"0";"0"
"FBZ - FB LÍNEAS AÉREAS S.A (FLYBONDI)";"5953";"SBFL";"HERCÍLIO LUZ(SC, BRASIL)";"SAEZ";"MINISTRO PISTARINI INTERNATIONAL AIRPORT (EZEIZA INTERNATIONAL AIRPORT)(ARGENTINA)";"19";"36,84";"0";"0"
"FBZ - FB LÍNEAS AÉREAS S.A (FLYBONDI)";"5951";"SBFL";"HERCÍLIO LUZ(SC, BRASIL)";"SABE";"JORGE NEWBERY AIRPORT(ARGENTINA)";"31";"12,9";"0";"0"
"FBZ - FB LÍNEAS AÉREAS S.A (FLYBONDI)";"5903";"SBGL";"AEROPORTO INTERNACIONAL DO RIO DE JANEIRO (GALEÃO) - ANTONIO CARLOS JOBIM(RJ, BRASIL)";"SAEZ";"MINISTRO PISTARINI INTERNATIONAL AIRPORT (EZEIZA INTERNATIONAL AIRPORT)(ARGENTINA)";"31";"16,13";"0";"0"
"FBZ - FB LÍNEAS AÉREAS S.A (FLYBONDI)";"5901";"SBGL";"AEROPORTO INTERNACIONAL DO RIO DE JANEIRO (GALEÃO) - ANTONIO CARLOS JOBIM(RJ, BRASIL)";"SABE";"JORGE NEWBERY AIRPORT(ARGENTINA)";"31";"3,23";"0";"0"
"FBZ - FB LÍNEAS AÉREAS S.A (FLYBONDI)";"5907";"SBGL";"AEROPORTO INTERNACIONAL DO RIO DE JANEIRO (GALEÃO) - ANTONIO CARLOS JOBIM(RJ, BRASIL)";"SAEZ";"MINISTRO PISTARINI INTERNATIONAL AIRPORT (EZEIZA INTERNATIONAL AIRPORT)(ARGENTINA)";"19";"10,53";"0";"0"
"FBZ - FB LÍNEAS AÉREAS S.A (FLYBONDI)";"5801";"SBGR";"GUARULHOS - GOVERNADOR ANDRÉ FRANCO MONTORO(SP, BRASIL)";"SABE";"JORGE NEWBERY AIRPORT(ARGENTINA)";"31";"12,9";"0";"0"
"FBZ - FB LÍNEAS AÉREAS S.A (FLYBONDI)";"5803";"SBGR";"GUARULHOS - GOVERNADOR ANDRÉ FRANCO MONTORO(SP, BRASIL)";"SAEZ";"MINISTRO PISTARINI INTERNATIONAL AIRPORT (EZEIZA INTERNATIONAL AIRPORT)(ARGENTINA)";"7";"0";"0";"0"
"FIN - FINNAIR PLC";"4425";"EDDF";"FRANKFURT INTERNATIONAL AIRPORT(ALEMANHA)";"SBGR";"GUARULHOS - GOVERNADOR ANDRÉ FRANCO MONTORO(SP, BRASIL)";"31";"3,23";"9,68";"3,23"
"FIN - FINNAIR PLC";"4415";"EGLL";"LONDON HEATHROW AIRPORT(REINO UNIDO)";"SBGR";"GUARULHOS - GOVERNADOR ANDRÉ FRANCO MONTORO(SP, BRASIL)";"31";"3,23";"9,68";"0"
"FIN - FINNAIR PLC";"4401";"LEBL";"BARCELONA-EL PRAT AIRPORT(ESPANHA)";"SBGR";"GUARULHOS - GOVERNADOR ANDRÉ FRANCO MONTORO(SP, BRASIL)";"17";"0";"17,65";"0"
"FIN - FINNAIR PLC";"4419";"LEMD";"ADOLFO SUÁREZ MADRID-BARAJAS AIRPORT(ESPANHA)";"SBGR";"GUARULHOS - GOVERNADOR ANDRÉ FRANCO MONTORO(SP, BRASIL)";"16";"0";"6,45";"0"
"FIN - FINNAIR PLC";"4402";"LFPG";"PARIS-CHARLES DE GAULLE AIRPORT (ROISSY AIRPORT)(FRANÇA)";"SBGR";"GUARULHOS - GOVERNADOR ANDRÉ FRANCO MONTORO(SP, BRASIL)";"30";"0";"20";"20"
"FIN - FINNAIR PLC";"4424";"SBGR";"GUARULHOS - GOVERNADOR ANDRÉ FRANCO MONTORO(SP, BRASIL)";"EDDF";"FRANKFURT INTERNATIONAL AIRPORT(ALEMANHA)";"31";"0";"64,52";"19,35"
"FIN - FINNAIR PLC";"4413";"SBGR";"GUARULHOS - GOVERNADOR ANDRÉ FRANCO MONTORO(SP, BRASIL)";"LIMC";"MALPENSA INTERNATIONAL AIRPORT(ITÁLIA)";"27";"0";"11,11";"7,41"
"FIN - FINNAIR PLC";"4406";"SBGR";"GUARULHOS - GOVERNADOR ANDRÉ FRANCO MONTORO(SP, BRASIL)";"LFPG";"PARIS-CHARLES DE GAULLE AIRPORT (ROISSY AIRPORT)(FRANÇA)";"30";"0";"13,33";"13,33"
"FIN - FINNAIR PLC";"4405";"SBGR";"GUARULHOS - GOVERNADOR ANDRÉ FRANCO MONTORO(SP, BRASIL)";"LEBL";"BARCELONA-EL PRAT AIRPORT(ESPANHA)";"18";"0";"0";"0"
"FIN - FINNAIR PLC";"4426";"SBGR";"GUARULHOS - GOVERNADOR ANDRÉ FRANCO MONTORO(SP, BRASIL)";"EGLL";"LONDON HEATHROW AIRPORT(REINO UNIDO)";"30";"3,33";"50";"10"
"GLO - GOL LINHAS AÉREAS S.A. (EX- VRG LINHAS AÉREAS S.A.)";"9507";"KMCO";"ORLANDO INTERNATIONAL AIRPORT(ESTADOS UNIDOS DA AMÉRICA)";"SBBR";"PRESIDENTE JUSCELINO KUBITSCHEK(DF, BRASIL)";"19";"5,26";"0";"0"
"GLO - GOL LINHAS AÉREAS S.A. (EX- VRG LINHAS AÉREAS S.A.)";"7737";"KMCO";"ORLANDO INTERNATIONAL AIRPORT(ESTADOS UNIDOS DA AMÉRICA)";"SBFZ";"PINTO MARTINS(CE, BRASIL)";"4";"0";"0";"0"
"GLO - GOL LINHAS AÉREAS S.A. (EX- VRG LINHAS AÉREAS S.A.)";"7601";"KMCO";"ORLANDO INTERNATIONAL AIRPORT(ESTADOS UNIDOS DA AMÉRICA)";"SBBR";"PRESIDENTE JUSCELINO KUBITSCHEK(DF, BRASIL)";"31";"3,23";"0";"0"
"GLO - GOL LINHAS AÉREAS S.A. (EX- VRG LINHAS AÉREAS S.A.)";"7639";"KMIA";"MIAMI INTERNATIONAL AIRPORT(ESTADOS UNIDOS DA AMÉRICA)";"SBEG";"EDUARDO GOMES(AM, BRASIL)";"5";"0";"0";"0"
"GLO - GOL LINHAS AÉREAS S.A. (EX- VRG LINHAS AÉREAS S.A.)";"7733";"KMIA";"MIAMI INTERNATIONAL AIRPORT(ESTADOS UNIDOS DA AMÉRICA)";"SBFZ";"PINTO MARTINS(CE, BRASIL)";"8";"0";"0";"0"
"GLO - GOL LINHAS AÉREAS S.A. (EX- VRG LINHAS AÉREAS S.A.)";"7749";"KMIA";"MIAMI INTERNATIONAL AIRPORT(ESTADOS UNIDOS DA AMÉRICA)";"SBBR";"PRESIDENTE JUSCELINO KUBITSCHEK(DF, BRASIL)";"31";"3,23";"0";"0"
"GLO - GOL LINHAS AÉREAS S.A. (EX- VRG LINHAS AÉREAS S.A.)";"9503";"KMIA";"MIAMI INTERNATIONAL AIRPORT(ESTADOS UNIDOS DA AMÉRICA)";"SBBR";"PRESIDENTE JUSCELINO KUBITSCHEK(DF, BRASIL)";"17";"0";"0";"0"
"GLO - GOL LINHAS AÉREAS S.A. (EX- VRG LINHAS AÉREAS S.A.)";"9531";"MDPC";"PUNTA CANA(REPÚBLICA DOMINICANA)";"SBGR";"GUARULHOS - GOVERNADOR ANDRÉ FRANCO MONTORO(SP, BRASIL)";"6";"0";"0";"0"
"GLO - GOL LINHAS AÉREAS S.A. (EX- VRG LINHAS AÉREAS S.A.)";"7731";"MDPC";"PUNTA CANA(REPÚBLICA DOMINICANA)";"SBGR";"GUARULHOS - GOVERNADOR ANDRÉ FRANCO MONTORO(SP, BRASIL)";"12";"0";"0";"0"
"GLO - GOL LINHAS AÉREAS S.A. (EX- VRG LINHAS AÉREAS S.A.)";"3801";"MMMX";"BENITO JUAREZ INTL(MÉXICO)";"SBGR";"GUARULHOS - GOVERNADOR ANDRÉ FRANCO MONTORO(SP, BRASIL)";"31";"3,23";"0";"0"
"GLO - GOL LINHAS AÉREAS S.A. (EX- VRG LINHAS AÉREAS S.A.)";"3803";"MMMX";"BENITO JUAREZ INTL(MÉXICO)";"SBGR";"GUARULHOS - GOVERNADOR ANDRÉ FRANCO MONTORO(SP, BRASIL)";"2";"0";"50";"50"
"GLO - GOL LINHAS AÉREAS S.A. (EX- VRG LINHAS AÉREAS S.A.)";"7725";"MMUN";"CANCUN/INTL (MÉXICO)";"SBBR";"PRESIDENTE JUSCELINO KUBITSCHEK(DF, BRASIL)";"7";"0";"0";"0"
"GLO - GOL LINHAS AÉREAS S.A. (EX- VRG LINHAS AÉREAS S.A.)";"6937";"MPTO";"TOCUMEN INTL(PANAMÁ)";"SBGR";"GUARULHOS - GOVERNADOR ANDRÉ FRANCO MONTORO(SP, BRASIL)";"29";"0";"6,9";"0"
"GLO - GOL LINHAS AÉREAS S.A. (EX- VRG LINHAS AÉREAS S.A.)";"6901";"MPTO";"TOCUMEN INTL(PANAMÁ)";"SBGR";"GUARULHOS - GOVERNADOR ANDRÉ FRANCO MONTORO(SP, BRASIL)";"31";"0";"3,23";"3,23"
"GLO - GOL LINHAS AÉREAS S.A. (EX- VRG LINHAS AÉREAS S.A.)";"6911";"MPTO";"TOCUMEN INTL(PANAMÁ)";"SBCF";"TANCREDO NEVES(MG, BRASIL)";"27";"0";"3,7";"0"
"GLO - GOL LINHAS AÉREAS S.A. (EX- VRG LINHAS AÉREAS S.A.)";"6921";"MPTO";"TOCUMEN INTL(PANAMÁ)";"SBPA";"SALGADO FILHO(RS, BRASIL)";"8";"0";"0";"0"
"GLO - GOL LINHAS AÉREAS S.A. (EX- VRG LINHAS AÉREAS S.A.)";"6903";"MPTO";"TOCUMEN INTL(PANAMÁ)";"SBGR";"GUARULHOS - GOVERNADOR ANDRÉ FRANCO MONTORO(SP, BRASIL)";"31";"0";"6,45";"3,23"
"GLO - GOL LINHAS AÉREAS S.A. (EX- VRG LINHAS AÉREAS S.A.)";"6909";"MPTO";"TOCUMEN INTL(PANAMÁ)";"SBBR";"PRESIDENTE JUSCELINO KUBITSCHEK(DF, BRASIL)";"26";"0";"0";"0"
"GLO - GOL LINHAS AÉREAS S.A. (EX- VRG LINHAS AÉREAS S.A.)";"6917";"MPTO";"TOCUMEN INTL(PANAMÁ)";"SBEG";"EDUARDO GOMES(AM, BRASIL)";"18";"0";"0";"0"
"GLO - GOL LINHAS AÉREAS S.A. (EX- VRG LINHAS AÉREAS S.A.)";"6913";"MPTO";"TOCUMEN INTL(PANAMÁ)";"SBGL";"AEROPORTO INTERNACIONAL DO RIO DE JANEIRO (GALEÃO) - ANTONIO CARLOS JOBIM(RJ, BRASIL)";"31";"0";"3,23";"0"
"GLO - GOL LINHAS AÉREAS S.A. (EX- VRG LINHAS AÉREAS S.A.)";"6915";"MPTO";"TOCUMEN INTL(PANAMÁ)";"SBGL";"AEROPORTO INTERNACIONAL DO RIO DE JANEIRO (GALEÃO) - ANTONIO CARLOS JOBIM(RJ, BRASIL)";"31";"0";"0";"0"
"GLO - GOL LINHAS AÉREAS S.A. (EX- VRG LINHAS AÉREAS S.A.)";"6942";"MPTO";"TOCUMEN INTL(PANAMÁ)";"SBGR";"GUARULHOS - GOVERNADOR ANDRÉ FRANCO MONTORO(SP, BRASIL)";"18";"0";"0";"0"
"GLO - GOL LINHAS AÉREAS S.A. (EX- VRG LINHAS AÉREAS S.A.)";"6907";"MPTO";"TOCUMEN INTL(PANAMÁ)";"SBGR";"GUARULHOS - GOVERNADOR ANDRÉ FRANCO MONTORO(SP, BRASIL)";"31";"0";"6,45";"3,23"
"GLO - GOL LINHAS AÉREAS S.A. (EX- VRG LINHAS AÉREAS S.A.)";"7719";"MROC";"SAN JOSE/JUAN SANTAMARIA(COSTA RICA)";"SBGR";"GUARULHOS - GOVERNADOR ANDRÉ FRANCO MONTORO(SP, BRASIL)";"13";"0";"0";"0"
"GLO - GOL LINHAS AÉREAS S.A. (EX- VRG LINHAS AÉREAS S.A.)";"7723";"SAAR";"ROSARIO - ISLAS MALVINAS INTERNATIONAL AIRPORT(ARGENTINA)";"SBGL";"AEROPORTO INTERNACIONAL DO RIO DE JANEIRO (GALEÃO) - ANTONIO CARLOS JOBIM(RJ, BRASIL)";"15";"0";"0";"0"
"GLO - GOL LINHAS AÉREAS S.A. (EX- VRG LINHAS AÉREAS S.A.)";"3018";"SABE";"JORGE NEWBERY AIRPORT(ARGENTINA)";"SBBR";"PRESIDENTE JUSCELINO KUBITSCHEK(DF, BRASIL)";"5";"0";"0";"0"
"GLO - GOL LINHAS AÉREAS S.A. (EX- VRG LINHAS AÉREAS S.A.)";"Z7691";"SABE";"JORGE NEWBERY AIRPORT(ARGENTINA)";"SBFL";"HERCÍLIO LUZ(SC, BRASIL)";"4";"0";"0";"0"
"GLO - GOL LINHAS AÉREAS S.A. (EX- VRG LINHAS AÉREAS S.A.)";"3065";"SABE";"JORGE NEWBERY AIRPORT(ARGENTINA)";"SBCT";"AFONSO PENA(PR, BRASIL)";"12";"0";"4,35";"4,35"
"GLO - GOL LINHAS AÉREAS S.A. (EX- VRG LINHAS AÉREAS S.A.)";"3058";"SABE";"JORGE NEWBERY AIRPORT(ARGENTINA)";"SBGL";"AEROPORTO INTERNACIONAL DO RIO DE JANEIRO (GALEÃO) - ANTONIO CARLOS JOBIM(RJ, BRASIL)";"17";"0";"0";"0"
"GLO - GOL LINHAS AÉREAS S.A. (EX- VRG LINHAS AÉREAS S.A.)";"3056";"SABE";"JORGE NEWBERY AIRPORT(ARGENTINA)";"SBGR";"GUARULHOS - GOVERNADOR ANDRÉ FRANCO MONTORO(SP, BRASIL)";"15";"0";"6,67";"6,67"
"GLO - GOL LINHAS AÉREAS S.A. (EX- VRG LINHAS AÉREAS S.A.)";"3054";"SABE";"JORGE NEWBERY AIRPORT(ARGENTINA)";"SBSV";"DEPUTADO LUÍS EDUARDO MAGALHÃES(BA, BRASIL)";"27";"0";"3,7";"3,7"
"GLO - GOL LINHAS AÉREAS S.A. (EX- VRG LINHAS AÉREAS S.A.)";"3053";"SABE";"JORGE NEWBERY AIRPORT(ARGENTINA)";"SBGR";"GUARULHOS - GOVERNADOR ANDRÉ FRANCO MONTORO(SP, BRASIL)";"13";"0";"23,08";"0"
"GLO - GOL LINHAS AÉREAS S.A. (EX- VRG LINHAS AÉREAS S.A.)";"3027";"SABE";"JORGE NEWBERY AIRPORT(ARGENTINA)";"SBGL";"AEROPORTO INTERNACIONAL DO RIO DE JANEIRO (GALEÃO) - ANTONIO CARLOS JOBIM(RJ, BRASIL)";"9";"0";"3,57";"0"
"GLO - GOL LINHAS AÉREAS S.A. (EX- VRG LINHAS AÉREAS S.A.)";"3025";"SABE";"JORGE NEWBERY AIRPORT(ARGENTINA)";"SBGL";"AEROPORTO INTERNACIONAL DO RIO DE JANEIRO (GALEÃO) - ANTONIO CARLOS JOBIM(RJ, BRASIL)";"6";"0";"16,67";"16,67"
"GLO - GOL LINHAS AÉREAS S.A. (EX- VRG LINHAS AÉREAS S.A.)";"3021";"SABE";"JORGE NEWBERY AIRPORT(ARGENTINA)";"SBGL";"AEROPORTO INTERNACIONAL DO RIO DE JANEIRO (GALEÃO) - ANTONIO CARLOS JOBIM(RJ, BRASIL)";"5";"0";"0";"0"
"GLO - GOL LINHAS AÉREAS S.A. (EX- VRG LINHAS AÉREAS S.A.)";"7753";"SABE";"JORGE NEWBERY AIRPORT(ARGENTINA)";"SBRF";"GUARARAPES - GILBERTO FREYRE(PE, BRASIL)";"4";"0";"0";"0"
"GLO - GOL LINHAS AÉREAS S.A. (EX- VRG LINHAS AÉREAS S.A.)";"3007";"SABE";"JORGE NEWBERY AIRPORT(ARGENTINA)";"SBGR";"GUARULHOS - GOVERNADOR ANDRÉ FRANCO MONTORO(SP, BRASIL)";"24";"0";"0";"0"
"GLO - GOL LINHAS AÉREAS S.A. (EX- VRG LINHAS AÉREAS S.A.)";"3005";"SABE";"JORGE NEWBERY AIRPORT(ARGENTINA)";"SBGR";"GUARULHOS - GOVERNADOR ANDRÉ FRANCO MONTORO(SP, BRASIL)";"5";"0";"11,11";"11,11"
"GLO - GOL LINHAS AÉREAS S.A. (EX- VRG LINHAS AÉREAS S.A.)";"3009";"SABE";"JORGE NEWBERY AIRPORT(ARGENTINA)";"SBGR";"GUARULHOS - GOVERNADOR ANDRÉ FRANCO MONTORO(SP, BRASIL)";"5";"0";"0";"0"
"GLO - GOL LINHAS AÉREAS S.A. (EX- VRG LINHAS AÉREAS S.A.)";"7691";"SABE";"JORGE NEWBERY AIRPORT(ARGENTINA)";"SBFL";"HERCÍLIO LUZ(SC, BRASIL)";"27";"0";"0";"0"
"GLO - GOL LINHAS AÉREAS S.A. (EX- VRG LINHAS AÉREAS S.A.)";"7685";"SABE";"JORGE NEWBERY AIRPORT(ARGENTINA)";"SBGR";"GUARULHOS - GOVERNADOR ANDRÉ FRANCO MONTORO(SP, BRASIL)";"31";"0";"0";"0"
"GLO - GOL LINHAS AÉREAS S.A. (EX- VRG LINHAS AÉREAS S.A.)";"7681";"SABE";"JORGE NEWBERY AIRPORT(ARGENTINA)";"SBGR";"GUARULHOS - GOVERNADOR ANDRÉ FRANCO MONTORO(SP, BRASIL)";"31";"0";"0";"0"
"GLO - GOL LINHAS AÉREAS S.A. (EX- VRG LINHAS AÉREAS S.A.)";"7665";"SABE";"JORGE NEWBERY AIRPORT(ARGENTINA)";"SBGR";"GUARULHOS - GOVERNADOR ANDRÉ FRANCO MONTORO(SP, BRASIL)";"31";"0";"0";"0"
"GLO - GOL LINHAS AÉREAS S.A. (EX- VRG LINHAS AÉREAS S.A.)";"7651";"SABE";"JORGE NEWBERY AIRPORT(ARGENTINA)";"SBGR";"GUARULHOS - GOVERNADOR ANDRÉ FRANCO MONTORO(SP, BRASIL)";"16";"0";"0";"0"
"GLO - GOL LINHAS AÉREAS S.A. (EX- VRG LINHAS AÉREAS S.A.)";"3003";"SABE";"JORGE NEWBERY AIRPORT(ARGENTINA)";"SBGR";"GUARULHOS - GOVERNADOR ANDRÉ FRANCO MONTORO(SP, BRASIL)";"3";"0";"0";"0"
